"subject" "session" "orLarge" "orSmall" "task" "rt" "response" "vertical"
"37399" 19 6 "Left" 1 "equ" 0.905554280074 1 FALSE
"37400" 19 6 "Left" 1.5 "equ" 0.858484733617 0 FALSE
"37401" 19 6 "Left" -2 "equ" 0.870253078439 0 FALSE
"37402" 19 6 "Top" -1 "comp" 1.12896808895 1 TRUE
"37403" 19 6 "Left" 0.5 "comp" 1.76400451815 0 FALSE
"37404" 19 6 "Right" -1.5 "comp" 1.3759649648 1 FALSE
"37405" 19 6 "Bottom" 1.5 "comp" 1.75227258528 0 TRUE
"37406" 19 6 "Left" -2 "equ" 2.75187895285 0 FALSE
"37407" 19 6 "Right" -1 "comp" 0.799668306227 1 FALSE
"37408" 19 6 "Top" -1 "equ" 0.740871043028 0 TRUE
"37409" 19 6 "Left" -1 "equ" 0.693862821972 0 FALSE
"37410" 19 6 "Bottom" -2 "comp" 1.01135056552 1 TRUE
"37411" 19 6 "Top" 2 "equ" 0.740873726012 0 TRUE
"37412" 19 6 "Top" 0.5 "comp" 2.45788497118 0 TRUE
"37413" 19 6 "Top" 1.5 "equ" 1.48177236547 0 TRUE
"37414" 19 6 "Bottom" -1 "equ" 0.846724821036 1 TRUE
"37415" 19 6 "Top" -1.5 "equ" 0.811467313753 0 TRUE
"37416" 19 6 "Bottom" 0 "comp" 1.41118299385 1 TRUE
"37417" 19 6 "Right" -0.5 "equ" 0.90555504664 0 FALSE
"37418" 19 6 "Right" -2 "equ" 1.45825100717 0 FALSE
"37419" 19 6 "Left" -1 "comp" 1.18774772109 1 FALSE
"37420" 19 6 "Top" 2 "equ" 0.882004175492 0 TRUE
"37421" 19 6 "Bottom" 0 "comp" 1.84637028355 1 TRUE
"37422" 19 6 "Top" -2 "comp" 0.740890207213 1 TRUE
"37423" 19 6 "Top" 2 "comp" 0.658568519448 0 TRUE
"37424" 19 6 "Top" 1.5 "equ" 0.752620606945 0 TRUE
"37425" 19 6 "Left" 1.5 "comp" 0.98784032245 0 FALSE
"37426" 19 6 "Bottom" 0.5 "comp" 0.705586322598 0 TRUE
"37427" 19 6 "Left" -2 "comp" 0.740912820955 1 FALSE
"37428" 19 6 "Left" 1.5 "comp" 0.717355050703 0 FALSE
"37429" 19 6 "Right" 0.5 "comp" 0.729145625985 0 FALSE
"37430" 19 6 "Bottom" -1 "equ" 1.07020263829 1 TRUE
"37431" 19 6 "Top" 1 "comp" 1.4582314597 0 TRUE
"37432" 19 6 "Right" 1 "comp" 0.552729689505 0 FALSE
"37433" 19 6 "Top" 1.5 "comp" 0.964275653088 0 TRUE
"37434" 19 6 "Bottom" 0 "comp" 0.964356909248 1 TRUE
"37435" 19 6 "Top" 0.5 "equ" 0.84682217511 1 TRUE
"37436" 19 6 "Bottom" 0 "comp" 1.7522863835 0 TRUE
"37437" 19 6 "Left" 2 "equ" 1.16426890729 0 FALSE
"37438" 19 6 "Right" 1.5 "equ" 1.24664923748 0 FALSE
"37439" 19 6 "Top" 2 "equ" 1.51710001368 0 TRUE
"37440" 19 6 "Bottom" -0.5 "comp" 1.14078626066 1 TRUE
"37441" 20 1 "Right" -1 "comp" 1.75227375257 0 FALSE
"37442" 20 1 "Right" 1.5 "equ" 1.47003828651 0 FALSE
"37443" 20 1 "Right" -1 "comp" 2.75192304523 1 FALSE
"37444" 20 1 "Bottom" 2 "equ" 2.21096138655 0 TRUE
"37445" 20 1 "Bottom" -1.5 "comp" 1.09370248442 0 TRUE
"37446" 20 1 "Right" 0 "comp" 1.32892476963 0 FALSE
"37447" 20 1 "Left" -2 "equ" 2.36383413958 0 FALSE
"37448" 20 1 "Right" -1 "equ" 2.04628378624 0 FALSE
"37449" 20 1 "Top" 1 "equ" 3.76327369775 0 TRUE
"37450" 20 1 "Right" 0 "comp" 3.99848678408 1 FALSE
"37451" 20 1 "Bottom" 1.5 "comp" 2.86949700902 1 TRUE
"37452" 20 1 "Bottom" 0 "equ" 2.75188893271 1 TRUE
"37453" 20 1 "Left" 2 "equ" 2.70484815522 1 FALSE
"37454" 20 1 "Left" 1.5 "comp" 3.89263832722 1 FALSE
"37455" 20 1 "Left" -1.5 "comp" 0.999629361755 0 FALSE
"37456" 20 1 "Left" 0 "equ" 1.49333483582 1 FALSE
"37457" 20 1 "Right" -1.5 "equ" 2.61078998073 0 FALSE
"37458" 20 1 "Bottom" -1.5 "equ" 1.63467679157 1 TRUE
"37459" 20 1 "Right" 1.5 "comp" 2.64609911871 0 FALSE
"37460" 20 1 "Right" -2 "equ" 1.61113838835 1 FALSE
"37461" 20 1 "Right" -2 "comp" 1.17605163332 0 FALSE
"37462" 20 1 "Left" -1.5 "equ" 1.92871365532 0 FALSE
"37463" 20 1 "Top" 0 "comp" 2.29323464467 1 TRUE
"37464" 20 1 "Left" 0 "equ" 3.16351662487 1 FALSE
"37465" 20 1 "Top" 0.5 "comp" 1.71674690774 0 TRUE
"37466" 20 1 "Right" -2 "equ" 2.26948850006 1 FALSE
"37467" 20 1 "Top" -2 "equ" 2.11684840206 0 TRUE
"37468" 20 1 "Bottom" -1 "comp" 1.64643181157 0 TRUE
"37469" 20 1 "Top" 1 "equ" 3.50456973576 0 TRUE
"37470" 20 1 "Right" 1.5 "equ" 2.29325189257 1 FALSE
"37471" 20 1 "Top" -0.5 "comp" 1.31716630005 1 TRUE
"37472" 20 1 "Top" 0.5 "comp" 1.15250556437 0 TRUE
"37473" 20 1 "Left" 1 "comp" 1.3641706653 0 FALSE
"37474" 20 1 "Left" 2 "equ" 1.79932947824 1 FALSE
"37475" 20 1 "Left" 1 "equ" 7.49132986305 1 FALSE
"37476" 20 1 "Right" -0.5 "equ" 1.77577497698 1 FALSE
"37477" 20 1 "Top" 2 "comp" 1.08194784771 0 TRUE
"37478" 20 1 "Bottom" 0 "comp" 1.15247950087 0 TRUE
"37479" 20 1 "Right" 0 "equ" 1.59939218394 0 FALSE
"37480" 20 1 "Right" -1.5 "equ" 0.811429072986 0 FALSE
"37481" 20 1 "Right" 1.5 "comp" 1.34067059076 1 FALSE
"37482" 20 1 "Left" -2 "comp" 0.846707548026 0 FALSE
"37483" 20 1 "Bottom" 1.5 "equ" 1.57585301415 0 TRUE
"37484" 20 1 "Right" -0.5 "equ" 3.92795819722 1 FALSE
"37485" 20 1 "Right" -1.5 "equ" 1.14075169422 0 FALSE
"37486" 20 1 "Bottom" 1 "equ" 1.55234872344 0 TRUE
"37487" 20 1 "Bottom" -2 "comp" 0.77619429263 0 TRUE
"37488" 20 1 "Top" -1 "equ" 1.56412597407 1 TRUE
"37489" 20 1 "Right" 1 "comp" 3.88091397015 1 FALSE
"37490" 20 1 "Left" -1 "equ" 2.64607267192 1 FALSE
"37491" 20 1 "Left" -1 "comp" 5.50382769269 0 FALSE
"37492" 20 1 "Top" 0 "equ" 1.3524532074 1 TRUE
"37493" 20 1 "Top" -1 "equ" 1.32890100586 1 TRUE
"37494" 20 1 "Bottom" 2 "equ" 1.37572522636 0 TRUE
"37495" 20 1 "Bottom" -2 "equ" 1.42299597587 1 TRUE
"37496" 20 1 "Top" -2 "equ" 1.2699170146 0 TRUE
"37497" 20 1 "Right" -1 "equ" 3.05793378569 0 FALSE
"37498" 20 1 "Top" 0.5 "comp" 0.811440571586 0 TRUE
"37499" 20 1 "Top" -1 "comp" 2.45790074638 0 TRUE
"37500" 20 1 "Top" 1 "comp" 0.77614216564 0 TRUE
"37501" 20 1 "Right" 0.5 "equ" 1.31714598586 0 FALSE
"37502" 20 1 "Right" -1.5 "comp" 1.05841289407 0 FALSE
"37503" 20 1 "Left" -0.5 "comp" 1.82282533663 0 FALSE
"37504" 20 1 "Top" 1 "comp" 1.03487334099 0 TRUE
"37505" 20 1 "Top" 1.5 "equ" 1.25834942179 0 TRUE
"37506" 20 1 "Bottom" 2 "equ" 1.11722134002 0 TRUE
"37507" 20 1 "Bottom" -1.5 "comp" 2.08158679164 1 TRUE
"37508" 20 1 "Bottom" -1 "comp" 0.929024500838 0 TRUE
"37509" 20 1 "Bottom" -2 "equ" 1.23482596675 0 TRUE
"37510" 20 1 "Top" 0.5 "comp" 1.55235025659 1 TRUE
"37511" 20 1 "Top" -1 "comp" 0.776154814102 0 TRUE
"37512" 20 1 "Left" -1 "comp" 1.64644369346 0 FALSE
"37513" 20 1 "Bottom" -0.5 "equ" 1.48178717393 1 TRUE
"37514" 20 1 "Left" -1 "comp" 0.94078642 0 FALSE
"37515" 20 1 "Bottom" 1.5 "comp" 1.03492623456 1 TRUE
"37516" 20 1 "Left" -2 "comp" 28.7069845953 0 FALSE
"37517" 20 1 "Left" -1.5 "comp" 0.929082760416 0 FALSE
"37518" 20 1 "Right" -2 "equ" 2.51668044582 0 FALSE
"37519" 20 1 "Bottom" 0.5 "comp" 0.964314857763 1 TRUE
"37520" 20 1 "Left" -2 "equ" 1.47002525476 1 FALSE
"37521" 20 1 "Left" 1 "comp" 1.25830726026 1 FALSE
"37522" 20 1 "Bottom" 1 "comp" 0.917303210063 1 TRUE
"37523" 20 1 "Right" -1.5 "equ" 1.32891557076 0 FALSE
"37524" 20 1 "Right" -1 "comp" 0.999591033084 0 FALSE
"37525" 20 1 "Bottom" 0 "comp" 0.917321991114 1 TRUE
"37526" 20 1 "Bottom" -1 "equ" 1.2465798369 1 TRUE
"37527" 20 1 "Left" -2 "comp" 1.42298946 1 FALSE
"37528" 20 1 "Top" 1.5 "comp" 0.776197358926 0 TRUE
"37529" 20 1 "Right" -0.5 "comp" 1.24662199843 1 FALSE
"37530" 20 1 "Bottom" 0 "equ" 1.09370286771 1 TRUE
"37531" 20 1 "Bottom" 0 "equ" 1.04662759442 1 TRUE
"37532" 20 1 "Top" 2 "comp" 1.1642682501 0 TRUE
"37533" 20 1 "Bottom" -1 "equ" 1.0348990212 1 TRUE
"37534" 20 1 "Left" -0.5 "comp" 1.01138284861 0 FALSE
"37535" 20 1 "Bottom" 0.5 "comp" 1.83456885803 1 TRUE
"37536" 20 1 "Left" 0.5 "equ" 3.66922165585 0 FALSE
"37537" 20 1 "Right" -1 "equ" 1.49355484239 1 FALSE
"37538" 20 1 "Left" -1.5 "comp" 0.799684018439 0 FALSE
"37539" 20 1 "Right" 2 "comp" 1.05843320827 0 FALSE
"37540" 20 1 "Left" 0.5 "comp" 1.08216478799 1 FALSE
"37541" 20 1 "Top" -1 "equ" 1.1760462673 1 TRUE
"37542" 20 1 "Left" 1 "equ" 1.22300463815 0 FALSE
"37543" 20 1 "Top" -1.5 "equ" 1.30537946725 0 TRUE
"37544" 20 1 "Left" 0.5 "comp" 0.881987939501 1 FALSE
"37545" 20 1 "Top" -1 "comp" 1.16453578422 1 TRUE
"37546" 20 1 "Right" 1 "equ" 1.23482711662 1 FALSE
"37547" 20 1 "Left" 2 "equ" 1.1760320857 0 FALSE
"37548" 20 1 "Top" 1.5 "equ" 1.03490515379 0 TRUE
"37549" 20 1 "Top" -1 "equ" 1.0584236261 1 TRUE
"37550" 20 1 "Bottom" 0.5 "comp" 1.0231382519 1 TRUE
"37551" 20 1 "Bottom" 1 "comp" 0.823200574319 1 TRUE
"37552" 20 1 "Left" -1 "comp" 1.22307171332 0 FALSE
"37553" 20 1 "Bottom" -0.5 "equ" 1.11723782135 1 TRUE
"37554" 20 1 "Top" -1.5 "equ" 1.05843780771 1 TRUE
"37555" 20 1 "Right" 1 "comp" 0.999628978469 1 FALSE
"37556" 20 1 "Top" -1.5 "equ" 1.23485854612 0 TRUE
"37557" 20 1 "Right" -2 "comp" 1.1172247896 0 FALSE
"37558" 20 1 "Left" 0.5 "equ" 3.90446693826 1 FALSE
"37559" 20 1 "Top" 1 "equ" 1.14073329646 0 TRUE
"37560" 20 1 "Top" -2 "comp" 1.02314323463 1 TRUE
"37561" 20 1 "Bottom" -0.5 "comp" 0.917288261884 0 TRUE
"37562" 20 1 "Right" 2 "comp" 1.42296607951 1 FALSE
"37563" 20 1 "Left" 2 "comp" 1.03490515379 0 FALSE
"37564" 20 1 "Top" -2 "equ" 3.0694262543 0 TRUE
"37565" 20 1 "Right" 1.5 "equ" 1.31712873796 0 FALSE
"37566" 20 1 "Left" 1 "comp" 1.47000992329 1 FALSE
"37567" 20 1 "Right" -0.5 "comp" 1.07020355974 0 FALSE
"37568" 20 1 "Bottom" 0 "comp" 1.30515294481 0 TRUE
"37569" 20 1 "Bottom" 0.5 "equ" 1.15247336828 1 TRUE
"37570" 20 1 "Bottom" -0.5 "comp" 1.61113838835 1 TRUE
"37571" 20 1 "Bottom" -0.5 "equ" 1.15252089583 1 TRUE
"37572" 20 1 "Right" 2 "equ" 1.58761416674 0 FALSE
"37573" 20 1 "Right" 0.5 "equ" 1.03489518833 1 FALSE
"37574" 20 1 "Bottom" 1.5 "equ" 4.68062328551 0 TRUE
"37575" 20 1 "Bottom" 0 "equ" 2.31679834481 1 TRUE
"37576" 20 1 "Top" -0.5 "comp" 1.1759887743 0 TRUE
"37577" 20 1 "Bottom" -1.5 "comp" 0.764435056477 0 TRUE
"37578" 20 1 "Top" -1 "comp" 0.952585134684 0 TRUE
"37579" 20 1 "Bottom" 1 "equ" 1.89342713125 0 TRUE
"37580" 20 1 "Right" -1 "equ" 1.17603515199 0 FALSE
"37581" 20 1 "Right" 2 "equ" 0.893757141112 1 FALSE
"37582" 20 1 "Top" -2 "comp" 0.823215905788 1 TRUE
"37583" 20 1 "Left" -1.5 "equ" 1.28187057711 0 FALSE
"37584" 20 1 "Left" -0.5 "comp" 2.75193416054 0 FALSE
"37585" 20 1 "Top" 0 "equ" 1.34045365048 1 TRUE
"37586" 20 1 "Left" -1.5 "equ" 0.952560221049 0 FALSE
"37587" 20 1 "Left" -1 "equ" 1.36418752992 1 FALSE
"37588" 20 1 "Bottom" -1 "equ" 2.35206187167 1 TRUE
"37589" 20 1 "Top" -1.5 "comp" 1.03490093763 0 TRUE
"37590" 20 1 "Right" 0.5 "comp" 1.52885209847 0 FALSE
"37591" 20 1 "Right" -1.5 "comp" 0.799710465224 0 FALSE
"37592" 20 1 "Left" 0 "equ" 1.23479453725 1 FALSE
"37593" 20 1 "Right" -0.5 "equ" 2.08154194709 1 FALSE
"37594" 20 1 "Left" -1.5 "equ" 0.870218737891 0 FALSE
"37595" 20 1 "Top" -2 "comp" 0.811465485222 0 TRUE
"37596" 20 1 "Bottom" -0.5 "comp" 0.917328123702 0 TRUE
"37597" 20 1 "Top" 1.5 "equ" 1.27010520837 0 TRUE
"37598" 20 1 "Bottom" 1 "comp" 0.964351653289 1 TRUE
"37599" 20 1 "Bottom" -1.5 "equ" 1.08192485051 1 TRUE
"37600" 20 1 "Bottom" 1.5 "equ" 0.893775538872 0 TRUE
"37601" 20 1 "Left" 0.5 "comp" 4.48065724471 0 FALSE
"37602" 20 1 "Right" -1 "comp" 0.823236986551 0 FALSE
"37603" 20 1 "Right" -0.5 "comp" 2.14037070723 1 FALSE
"37604" 20 1 "Left" -0.5 "equ" 1.22304220025 0 FALSE
"37605" 20 1 "Right" 1.5 "comp" 1.30536873523 1 FALSE
"37606" 20 1 "Right" 1 "equ" 1.11725046982 0 FALSE
"37607" 20 1 "Top" 1 "comp" 1.43475712846 1 TRUE
"37608" 20 1 "Left" -1 "comp" 1.04668087127 0 FALSE
"37609" 20 1 "Right" 0.5 "equ" 2.55202101331 0 FALSE
"37610" 20 1 "Top" 0 "comp" 1.19953905941 0 TRUE
"37611" 20 1 "Left" -1 "equ" 1.38773129915 1 FALSE
"37612" 20 1 "Right" 0.5 "comp" 1.83462405132 0 FALSE
"37613" 20 1 "Left" 1.5 "equ" 1.23480526927 0 FALSE
"37614" 20 1 "Left" -2 "equ" 1.07018899484 1 FALSE
"37615" 20 1 "Top" -0.5 "equ" 1.09372509834 1 TRUE
"37616" 20 1 "Bottom" -1 "comp" 2.23446912683 1 TRUE
"37617" 20 1 "Bottom" 1.5 "comp" 0.729156198151 1 TRUE
"37618" 20 1 "Right" -0.5 "comp" 4.29252096482 0 FALSE
"37619" 20 1 "Left" 0.5 "comp" 2.05805183799 1 FALSE
"37620" 20 1 "Top" -1.5 "comp" 1.37593296776 1 TRUE
"37621" 20 1 "Left" 2 "equ" 1.3054128132 0 FALSE
"37622" 20 1 "Bottom" -2 "comp" 0.929032166572 0 TRUE
"37623" 20 1 "Bottom" -2 "comp" 0.752647840389 0 TRUE
"37624" 20 1 "Left" 1.5 "comp" 0.987849428118 1 FALSE
"37625" 20 1 "Left" 1 "equ" 1.3876925872 1 FALSE
"37626" 20 1 "Right" 0.5 "comp" 1.09370440086 1 FALSE
"37627" 20 1 "Bottom" 1.5 "equ" 1.09370056799 0 TRUE
"37628" 20 1 "Bottom" 2 "comp" 0.717363232761 1 TRUE
"37629" 20 1 "Top" 1 "equ" 1.27007991145 1 TRUE
"37630" 20 1 "Right" 1.5 "equ" 3.68100465578 1 FALSE
"37631" 20 1 "Right" -2 "equ" 0.83498894026 1 FALSE
"37632" 20 1 "Right" 1 "equ" 1.88166291237 1 FALSE
"37633" 20 1 "Bottom" -1 "equ" 1.47005936728 0 TRUE
"37634" 20 1 "Left" 0.5 "comp" 1.02313211931 0 FALSE
"37635" 20 1 "Left" -2 "comp" 0.870255150126 1 FALSE
"37636" 20 1 "Bottom" -0.5 "comp" 1.27010367522 1 TRUE
"37637" 20 1 "Bottom" 2 "equ" 8.32631727017 1 TRUE
"37638" 20 1 "Right" -0.5 "equ" 1.58775828254 1 FALSE
"37639" 20 1 "Top" -2 "comp" 0.870257066563 0 TRUE
"37640" 20 1 "Right" -1.5 "comp" 1.03489825463 0 FALSE
"37641" 20 1 "Left" 2 "equ" 4.90405988778 1 FALSE
"37642" 20 1 "Top" 0.5 "equ" 3.99849598296 1 TRUE
"37643" 20 1 "Bottom" -0.5 "equ" 1.11724702023 1 TRUE
"37644" 20 1 "Top" 1.5 "comp" 0.917218503702 0 TRUE
"37645" 20 1 "Right" 0.5 "equ" 3.10468441514 0 FALSE
"37646" 20 1 "Left" 2 "comp" 1.52883063442 1 FALSE
"37647" 20 1 "Top" -1.5 "comp" 2.14039293786 0 TRUE
"37648" 20 1 "Right" 2 "comp" 1.18775797591 1 FALSE
"37649" 20 1 "Top" -2 "equ" 1.2701159404 1 TRUE
"37650" 20 1 "Bottom" -2 "comp" 1.69348523752 1 TRUE
"37651" 20 1 "Left" 1.5 "comp" 1.70523450822 0 FALSE
"37652" 20 1 "Top" -0.5 "equ" 0.870254383553 1 TRUE
"37653" 20 1 "Bottom" -1.5 "equ" 0.964340154689 1 TRUE
"37654" 20 1 "Left" -1 "equ" 1.37592491874 1 FALSE
"37655" 20 1 "Left" -1.5 "comp" 1.22307746263 0 FALSE
"37656" 20 1 "Bottom" -2 "equ" 2.71663307159 1 TRUE
"37657" 20 1 "Bottom" 0.5 "equ" 0.834999289003 1 TRUE
"37658" 20 1 "Top" -0.5 "comp" 0.976101690561 1 TRUE
"37659" 20 1 "Left" -2 "equ" 1.11724318737 0 FALSE
"37660" 20 1 "Top" 2 "comp" 2.22267347844 1 TRUE
"37661" 20 1 "Right" 1.5 "comp" 2.12864520031 1 FALSE
"37662" 20 1 "Left" -1.5 "equ" 1.09372778135 0 FALSE
"37663" 20 1 "Right" 0.5 "comp" 2.54021080002 0 FALSE
"37664" 20 1 "Top" -1.5 "comp" 4.10437816906 1 TRUE
"37665" 20 1 "Top" 1.5 "equ" 4.31605860147 0 TRUE
"37666" 20 1 "Top" 1 "equ" 0.776162479833 0 TRUE
"37667" 20 1 "Top" 2 "comp" 1.61112190702 1 TRUE
"37668" 20 1 "Left" -2 "equ" 1.47000954001 0 FALSE
"37669" 20 1 "Top" -1 "comp" 1.42299022657 0 TRUE
"37670" 20 1 "Left" -0.5 "comp" 1.35218337356 0 FALSE
"37671" 20 1 "Top" 2 "equ" 0.835005804875 0 TRUE
"37672" 20 1 "Left" 0 "comp" 1.34066560803 0 FALSE
"37673" 20 1 "Bottom" 0 "comp" 0.952600082866 1 TRUE
"37674" 20 1 "Bottom" 1 "equ" 1.14076242625 0 TRUE
"37675" 20 1 "Bottom" -2 "comp" 1.39944530748 0 TRUE
"37676" 20 1 "Bottom" 2 "equ" 1.9992100461 0 TRUE
"37677" 20 1 "Right" 0 "equ" 1.55232036023 0 FALSE
"37678" 20 1 "Bottom" 1.5 "equ" 0.846742043828 0 TRUE
"37679" 20 1 "Bottom" 1.5 "comp" 0.776144848645 1 TRUE
"37680" 20 1 "Bottom" 2 "comp" 0.69384935989 1 TRUE
"37681" 20 1 "Left" 0 "equ" 1.3524474581 1 FALSE
"37682" 20 1 "Top" 1.5 "comp" 0.740893970251 0 TRUE
"37683" 20 1 "Left" -0.5 "equ" 2.61075931779 1 FALSE
"37684" 20 1 "Top" -2 "comp" 1.03488292316 1 TRUE
"37685" 20 1 "Bottom" 2 "comp" 0.952581685106 1 TRUE
"37686" 20 1 "Left" 0 "comp" 1.94020535735 0 FALSE
"37687" 20 1 "Right" 1.5 "equ" 2.58724007891 1 FALSE
"37688" 20 1 "Left" 0 "comp" 2.10506885171 0 FALSE
"37689" 20 1 "Top" 0 "equ" 1.66996178249 1 TRUE
"37690" 20 1 "Right" 0.5 "comp" 1.05840522834 1 FALSE
"37691" 20 1 "Left" 1 "equ" 1.01137978231 1 FALSE
"37692" 20 1 "Top" -1 "equ" 1.16426633367 1 TRUE
"37693" 20 1 "Left" 0.5 "equ" 0.882053864814 0 FALSE
"37694" 20 1 "Bottom" -0.5 "comp" 1.16426403395 0 TRUE
"37695" 20 1 "Top" 2 "equ" 0.870248250969 0 TRUE
"37696" 20 1 "Bottom" -1.5 "equ" 1.0113832319 0 TRUE
"37697" 20 1 "Top" 0 "equ" 0.823201340889 1 TRUE
"37698" 20 1 "Left" 1 "comp" 0.787978059136 1 FALSE
"37699" 20 1 "Top" 0 "comp" 1.0584236261 0 TRUE
"37700" 20 1 "Top" 1 "comp" 2.49315814065 1 TRUE
"37701" 20 1 "Right" 0 "comp" 1.39949321832 1 FALSE
"37702" 20 1 "Right" -1.5 "comp" 1.94042229763 1 FALSE
"37703" 20 1 "Right" 2 "equ" 3.68097629257 0 FALSE
"37704" 20 1 "Bottom" -1.5 "equ" 3.41049278022 0 TRUE
"37705" 20 1 "Right" -2 "equ" 0.964352419862 0 FALSE
"37706" 20 1 "Left" -2 "comp" 1.08194478142 1 FALSE
"37707" 20 1 "Bottom" 2 "comp" 0.97604266441 1 TRUE
"37708" 20 1 "Bottom" 0 "equ" 1.22303990053 1 TRUE
"37709" 20 1 "Left" 0 "equ" 0.870273931178 0 FALSE
"37710" 20 1 "Top" -0.5 "comp" 1.35246010656 0 TRUE
"37711" 20 1 "Left" 0.5 "equ" 0.870255916703 0 FALSE
"37712" 20 1 "Right" -1 "comp" 1.6581975636 1 FALSE
"37713" 20 1 "Bottom" 0.5 "equ" 4.33953567882 0 TRUE
"37714" 20 1 "Top" -1.5 "comp" 0.846495590478 1 TRUE
"37715" 20 1 "Top" -0.5 "equ" 1.84639095321 1 TRUE
"37716" 20 1 "Top" -0.5 "equ" 0.940836247271 1 TRUE
"37717" 20 1 "Bottom" 1 "comp" 0.940854261746 1 TRUE
"37718" 20 1 "Left" 1.5 "equ" 5.68025341384 0 FALSE
"37719" 20 1 "Right" 2 "equ" 1.08190951904 0 FALSE
"37720" 20 1 "Left" 2 "comp" 0.929038299157 1 FALSE
"37721" 20 1 "Right" -1.5 "comp" 1.14073751261 1 FALSE
"37722" 20 1 "Right" 1 "comp" 0.611530873935 1 FALSE
"37723" 20 1 "Top" 2 "equ" 1.41123175699 0 TRUE
"37724" 20 1 "Right" 1.5 "comp" 1.72877022843 0 FALSE
"37725" 20 1 "Right" -0.5 "comp" 0.658544821355 0 FALSE
"37726" 20 1 "Right" 1 "equ" 1.32887340922 1 FALSE
"37727" 20 1 "Right" -2 "comp" 3.68099660676 1 FALSE
"37728" 20 1 "Top" 0 "comp" 1.19951644549 1 TRUE
"37729" 20 1 "Left" -0.5 "comp" 3.44574825806 0 FALSE
"37730" 20 1 "Top" -1.5 "equ" 1.42299750902 0 TRUE
"37731" 20 1 "Left" 0.5 "equ" 0.705608979333 1 FALSE
"37732" 20 1 "Left" 0 "comp" 1.50533860889 0 FALSE
"37733" 20 1 "Top" 2 "equ" 0.905532475306 0 TRUE
"37734" 20 1 "Bottom" 0.5 "comp" 0.9290486479 1 TRUE
"37735" 20 1 "Top" 0.5 "equ" 1.03490017106 1 TRUE
"37736" 20 1 "Bottom" -1 "comp" 1.04671191749 0 TRUE
"37737" 20 1 "Right" -1.5 "equ" 0.952614647762 1 FALSE
"37738" 20 1 "Top" 0 "comp" 1.04668240442 0 TRUE
"37739" 20 1 "Right" 0 "comp" 1.28183953089 1 FALSE
"37740" 20 1 "Right" -2 "comp" 1.28183071529 1 FALSE
"37741" 20 1 "Bottom" -1.5 "comp" 0.682103538769 0 TRUE
"37742" 20 1 "Right" 1 "comp" 0.999597548958 0 FALSE
"37743" 20 1 "Bottom" 1.5 "comp" 1.23487809375 1 TRUE
"37744" 20 1 "Top" 0.5 "comp" 1.18780856975 0 TRUE
"37745" 20 1 "Bottom" 1 "equ" 3.45754927247 0 TRUE
"37746" 20 1 "Top" 1.5 "comp" 0.976092874971 0 TRUE
"37747" 20 1 "Right" 2 "comp" 2.92831312071 1 FALSE
"37748" 20 1 "Bottom" 0.5 "equ" 0.999648526093 1 TRUE
"37749" 20 1 "Top" 0.5 "equ" 1.37594983237 0 TRUE
"37750" 20 1 "Top" -0.5 "comp" 0.834962493478 0 TRUE
"37751" 20 1 "Left" -1.5 "comp" 0.917290561603 0 FALSE
"37752" 20 1 "Bottom" -0.5 "equ" 0.952631895663 1 TRUE
"37753" 20 1 "Top" 0.5 "equ" 0.62328666051 1 TRUE
"37754" 20 1 "Left" -0.5 "equ" 1.4347502293 1 FALSE
"37755" 20 1 "Left" 1 "equ" 0.88202511831 1 FALSE
"37756" 20 1 "Left" 1.5 "equ" 0.917271013983 0 FALSE
"37757" 20 1 "Right" 1 "comp" 1.55235485603 1 FALSE
"37758" 20 1 "Left" 1.5 "comp" 0.729146232694 0 FALSE
"37759" 20 1 "Top" 1.5 "equ" 3.90444585749 0 TRUE
"37760" 20 1 "Bottom" -1 "comp" 2.96362685813 1 TRUE
"37761" 20 1 "Top" 1 "comp" 0.823216672357 1 TRUE
"37762" 20 1 "Bottom" -2 "equ" 1.08194746442 1 TRUE
"37763" 20 1 "Bottom" 1 "equ" 2.45794137477 1 TRUE
"37764" 20 1 "Left" 0 "comp" 1.59938528478 0 FALSE
"37765" 20 1 "Bottom" -2 "equ" 2.34032946559 0 TRUE
"37766" 20 1 "Right" 2 "comp" 1.05843205841 1 FALSE
"37767" 20 1 "Right" 0 "comp" 0.846700265578 0 FALSE
"37768" 20 1 "Left" 1.5 "equ" 1.28186329466 1 FALSE
"37769" 20 1 "Left" 1.5 "comp" 1.49355599225 0 FALSE
"37770" 20 1 "Bottom" 0 "comp" 0.940818999366 1 TRUE
"37771" 20 1 "Right" -2 "comp" 0.658523740589 1 FALSE
"37772" 20 1 "Right" -1 "equ" 2.31679144565 1 FALSE
"37773" 20 1 "Left" 1.5 "equ" 1.0584496896 0 FALSE
"37774" 20 1 "Bottom" -1 "equ" 0.917298993911 1 TRUE
"37775" 20 1 "Right" 0 "equ" 0.823189459003 1 FALSE
"37776" 20 1 "Left" -0.5 "equ" 0.96433747168 1 FALSE
"37777" 20 1 "Top" 2 "equ" 1.17601023835 0 TRUE
"37778" 20 1 "Right" 0 "equ" 0.87024326824 1 FALSE
"37779" 20 1 "Right" 0 "equ" 0.72915849787 1 FALSE
"37780" 20 1 "Bottom" 0.5 "comp" 1.01135256896 1 TRUE
"37781" 20 1 "Top" -0.5 "equ" 1.82281537118 0 TRUE
